year,week,Rank,LW,Release,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks,Distributor
2023,6,8,8,Missing,"$3,916,524",-17.3%,"2,315",-250,"$1,691","$27,942,645",4,Sony Pictures Releasing
2023,6,9,7,M3GAN,"$3,548,465",-25.5%,"2,508",-327,"$1,414","$92,106,015",6,Universal Pictures
2023,6,10,11,Plane,"$1,877,289",-35.6%,"1,679",-524,"$1,118","$31,462,157",5,Lionsgate Films
2023,6,11,10,Pathaan,"$1,315,892",-61.1%,492,-191,"$2,674","$16,278,942",4,Yash Raj Films USA Inc.
2023,6,12,12,The Amazing Maurice,"$1,137,867",-34.1%,"1,547",-170,$735,"$2,865,355",2,Viva Pictures
2023,6,13,-,Winnie-the-Pooh: Blood and Honey,"$839,258",-,"1,652",-,$508,"$839,258",1,Fathom Events
2023,6,14,-,Marlowe,"$756,795",-,"2,281",-,$331,"$756,795",1,Open Road Films (II)
2023,6,15,-,Consecration,"$504,159",-,762,-,$661,"$504,159",1,IFC Films
2023,6,16,14,Women Talking,"$496,771",-43.1%,487,-220,"$1,020","$4,240,423",8,United Artists Releasing
2023,6,17,16,Everything Everywhere All at Once,"$464,948",-36%,636,-299,$731,"$72,677,630",47,A24
2023,6,18,17,The Whale,"$442,518",-34.1%,684,-331,$646,"$16,455,903",10,A24
2023,6,19,15,The Wandering Earth II,"$383,348",-53.2%,142,-30,"$2,699","$4,704,105",4,Well Go USA Entertainment
2023,6,20,18,Living,"$363,236",-28.7%,266,-144,"$1,365","$2,161,125",8,Sony Pictures Classics
2023,6,21,13,Infinity Pool,"$326,781",-73.7%,415,"-1,335",$787,"$5,000,298",3,Neon
2023,6,22,20,The Fabelmans,"$241,305",-44.8%,718,-336,$336,"$17,056,290",14,Universal Pictures
2023,6,23,27,Close,"$231,371",+35.1%,61,+41,"$3,792","$487,060",3,A24
2023,6,24,21,Maybe I Do,"$158,329",-50.1%,222,-167,$713,"$1,268,873",3,Vertical Entertainment
2023,6,25,23,Black Panther: Wakanda Forever,"$124,615",-57.7%,200,-230,$623,"$453,670,994",14,Walt Disney Studios Motion Pictures
2023,6,26,-,The Outwaters,"$120,497",-,116,-,"$1,038","$120,497",1,Cinedigm Entertainment Group
2023,6,27,26,The Banshees of Inisherin,"$117,400",-35%,320,-90,$366,"$10,337,551",17,Searchlight Pictures
2023,6,28,24,House Party,"$110,944",-56%,136,-232,$815,"$8,953,812",5,Warner Bros.
2023,6,29,28,Tár,"$99,215",-37.6%,293,-146,$338,"$6,504,930",19,Focus Features
2023,6,30,29,Triangle of Sadness,"$74,132",-5.1%,195,+16,$380,"$4,453,540",19,Neon
2023,6,31,33,EO,"$62,899",+4.5%,63,-,$998,"$973,986",13,Sideshow Releasing
2023,6,32,31,Aftersun,"$43,433",-36.7%,20,-5,"$2,171","$1,549,669",17,A24
2023,6,33,35,Turn Every Page: The Adventures of Robert Caro and Robert Gottlieb,"$36,535",+27.7%,34,+19,"$1,074","$232,103",7,Sony Pictures Releasing
2023,6,34,36,One Fine Morning,"$34,866",+26.6%,22,+10,"$1,584","$93,711",3,Sony Pictures Releasing
2023,6,35,47,Let It Be Morning,"$25,482",+191%,26,+24,$980,"$34,238",2,Cohen Media Group
2023,6,36,38,All the Beauty and the Bloodshed,"$23,043",+8.4%,32,+4,$720,"$462,683",13,-
2023,6,37,32,Skinamarink,"$22,445",-65.8%,39,-29,$575,"$2,036,837",5,IFC Films
2023,6,38,34,Violent Night,"$21,660",-43.4%,56,-15,$386,"$49,792,705",11,Universal Pictures
2023,6,39,43,No Bears,"$19,888",+25.1%,23,+10,$864,"$145,580",8,Janus Films
2023,6,40,-,The Civil Dead,"$19,654",-,29,-,$677,"$19,654",1,Utopia
2023,6,41,30,Whitney Houston: I Wanna Dance with Somebody,"$18,750",-75.7%,91,-279,$206,"$23,616,965",8,TriStar Pictures
2023,6,42,39,RRR2022 Re-release,"$17,516",-14%,10,+2,"$1,751","$399,485",38,Variance Films
2023,6,43,-,iMordecai,"$16,585",-,2,-,"$8,292","$16,585",1,Greenwich Entertainment
2023,6,44,41,A Difficult Life2023  Re-release,"$16,174",-3.3%,1,-,"$16,174","$32,901",2,Rialto Pictures
2023,6,45,45,Godland,"$14,707",+59.8%,6,+5,"$2,451","$23,908",2,Janus Films
2023,6,46,48,Full Time,"$9,741",+137.2%,4,+3,"$2,435","$13,847",2,Music Box Films
2023,6,47,-,Cinema Sabaya,"$6,121",-,2,-,"$3,060","$35,835",1,Kino Lorber
2023,6,48,49,Corsage,"$4,750",+21%,9,-1,$527,"$701,246",8,IFC Films
2023,6,49,46,The Conformist2023 Re-release,"$4,572",-48.1%,4,-3,"$1,143","$78,147",6,Kino Lorber
2023,6,50,44,Cat Daddies,"$2,564",-81.8%,2,-2,"$1,282","$108,366",18,Sky Island Films
2023,6,51,54,Framing Agnes,"$2,123",+47.6%,3,-,$707,"$46,187",11,Kino Lorber
2023,6,52,-,MindReader,"$1,904",-,2,-,$952,"$69,629",17,Five & Two Pictures
2023,6,53,50,The Trial2022 Re-release,"$1,854",-51.7%,2,-,$927,"$51,936",10,Rialto Pictures
2023,6,54,-,Boblo Boats: A Detroit Ferry Tale,"$1,782",-,1,-,"$1,782","$103,615",22,Lucky Hat Entertainment
2023,6,55,60,The Runner,"$1,147",+63.2%,2,+1,$573,"$30,953",16,Rialto Pictures
2023,6,56,-,Please Baby Please,"$1,012",-,1,-,"$1,012","$24,083",16,Music Box Films
2023,6,57,53,Holy Spider,$920,-44.7%,4,-2,$230,"$305,623",16,Utopia
2023,6,58,61,Only in Theaters,$783,+34.1%,1,-,$783,"$23,480",13,-
2023,6,59,42,Baby Ruby,$613,-96.3%,8,-46,$76,"$16,991",2,Magnolia Pictures
2023,6,60,64,Loudmouth,$542,+199.4%,1,-,$542,"$42,000",10,Greenwich Entertainment
2023,6,61,51,The Son,$520,-81.5%,5,-7,$104,"$449,650",4,Sony Pictures Classics
2023,6,62,59,Relative,$432,-49.1%,1,-,$432,"$21,257",37,Newcity
2023,6,63,-,Lowndes County and the Road to Black Power,$363,-,2,-,$181,"$6,603",11,Greenwich Entertainment
2023,6,64,62,Utama,$360,-37.7%,1,-1,$360,"$50,223",15,Kino Lorber
2023,6,65,-,The Man in the Basement,$319,-,2,-,$159,"$6,414",3,Greenwich Entertainment
2023,6,66,57,Guitar Lessons,$269,-70.9%,74,-,$3,"$100,533",21,N/A
2023,6,67,52,Filmmakers for the Prosecution,$248,-85.8%,1,-3,$248,"$11,074",3,Kino Lorber
2023,6,68,55,Leonor Will Never Die,$179,-86.7%,2,-1,$89,"$27,605",12,Music Box Films
2023,6,69,63,Hockeyland,$70,-68.9%,-,-,-,"$182,488",23,Greenwich Entertainment
2023,7,1,-,Ant-Man and the Wasp: Quantumania,"$135,114,584",-,"4,345",-,"$31,096","$135,114,584",1,Walt Disney Studios Motion Pictures
2023,7,2,2,Avatar: The Way of Water,"$9,725,871",-11%,"2,675",-390,"$3,635","$660,683,862",10,20th Century Studios
2023,7,3,6,Puss in Boots: The Last Wish,"$8,494,965",+8.6%,"3,012",-215,"$2,820","$169,311,065",10,Universal Pictures
2023,7,4,1,Magic Mike's Last Dance,"$7,689,136",-38.9%,"3,034",+858,"$2,534","$20,279,590",2,Warner Bros.
2023,7,5,4,80 for Brady,"$5,969,470",-38.3%,"3,119",-820,"$1,913","$34,617,281",3,Paramount Pictures
2023,7,6,5,Knock at the Cabin,"$5,560,935",-34.8%,"2,601","-1,056","$2,137","$32,033,205",3,Universal Pictures
2023,7,7,3,Titanic25 Year Anniversary,"$3,663,433",-63.8%,"2,132",-332,"$1,718","$13,786,568",2,Paramount Pictures
2023,7,8,14,Marlowe,"$2,677,556",+253.8%,"2,281",-,"$1,173","$3,434,351",2,Open Road Films (II)
2023,7,9,8,Missing,"$2,466,282",-37%,"1,516",-799,"$1,626","$30,408,927",5,Sony Pictures Releasing
2023,7,10,7,A Man Called Otto,"$2,409,256",-43.2%,"1,725","-1,099","$1,396","$61,431,460",8,Columbia Pictures
2023,7,11,9,M3GAN,"$1,850,950",-47.8%,"1,389","-1,119","$1,332","$93,956,965",7,Universal Pictures
2023,7,12,-,2023 Oscar Nominated Short Films: Live Action,"$1,133,215",-,357,-,"$3,174","$1,133,215",1,ShortsTV
2023,7,13,13,Winnie-the-Pooh: Blood and Honey,"$911,381",+8.6%,445,"-1,207","$2,048","$1,750,639",2,Fathom Events
2023,7,14,11,Pathaan,"$690,238",-47.5%,492,-,"$1,402","$16,969,180",5,Yash Raj Films USA Inc.
2023,7,15,12,The Amazing Maurice,"$546,201",-52%,434,"-1,113","$1,258","$3,411,556",3,Viva Pictures
2023,7,16,10,Plane,"$512,925",-72.7%,578,"-1,101",$887,"$31,975,082",6,Lionsgate Films
2023,7,17,-,Hidden Blade,"$471,916",-,62,-,"$7,611","$471,916",1,Well Go USA Entertainment
2023,7,18,-,Of an Age,"$467,655",-,289,-,"$1,618","$467,655",1,Focus Features
2023,7,19,16,Women Talking,"$378,908",-23.7%,487,-,$778,"$4,619,331",9,United Artists Releasing
2023,7,20,20,Living,"$299,183",-17.6%,162,-104,"$1,846","$2,460,308",9,Sony Pictures Classics
2023,7,21,-,"Crouching Tiger, Hidden Dragon2023 Re-release","$283,186",-,475,-,$596,"$283,186",1,Sony Pictures Classics
2023,7,22,23,Close,"$244,546",+5.7%,116,+55,"$2,108","$731,606",4,A24
2023,7,23,18,The Whale,"$236,290",-46.6%,363,-321,$650,"$16,692,193",11,A24
2023,7,24,17,Everything Everywhere All at Once,"$231,528",-50.2%,390,-246,$593,"$72,909,158",48,A24
2023,7,25,19,The Wandering Earth II,"$187,788",-51%,46,-96,"$4,082","$4,894,805",5,Well Go USA Entertainment
2023,7,26,22,The Fabelmans,"$84,015",-65.2%,329,-389,$255,"$17,140,305",15,Universal Pictures
2023,7,27,21,Infinity Pool,"$78,102",-76.1%,50,-365,"$1,562","$5,078,400",4,Neon
2023,7,28,29,Tár,"$74,830",-24.6%,254,-39,$294,"$6,579,760",20,Focus Features
2023,7,29,41,Whitney Houston: I Wanna Dance with Somebody,"$70,498",+276%,34,-57,"$2,073","$23,687,463",9,TriStar Pictures
2023,7,30,27,The Banshees of Inisherin,"$64,837",-44.8%,265,-55,$244,"$10,402,388",18,Searchlight Pictures
2023,7,31,-,Emily,"$61,155",-,5,-,"$12,231","$61,155",1,Bleecker Street Media
2023,7,32,25,Black Panther: Wakanda Forever,"$57,640",-53.7%,75,-125,$768,"$453,728,634",15,Walt Disney Studios Motion Pictures
2023,7,33,-,Fire of Love,"$56,332",-,140,-,$402,"$1,120,412",34,Neon
2023,7,34,28,House Party,"$48,435",-56.3%,32,-104,"$1,513","$9,002,247",6,Warner Bros.
2023,7,35,-,Return to Seoul,"$46,654",-,2,-,"$23,327","$59,206",1,Sony Pictures Classics
2023,7,36,31,EO,"$38,747",-38.4%,37,-26,"$1,047","$1,012,733",14,Sideshow Releasing
2023,7,37,34,One Fine Morning,"$35,110",+0.7%,18,-4,"$1,950","$128,821",4,Sony Pictures Releasing
2023,7,38,32,Aftersun,"$33,861",-22%,15,-5,"$2,257","$1,583,530",18,A24
2023,7,39,43,iMordecai,"$33,002",+99%,18,+16,"$1,833","$49,587",2,Greenwich Entertainment
2023,7,40,30,Triangle of Sadness,"$32,210",-56.6%,162,-33,$198,"$4,485,750",20,Neon
2023,7,41,15,Consecration,"$25,600",-94.9%,38,-724,$673,"$529,759",2,IFC Films
2023,7,42,24,Maybe I Do,"$24,849",-84.3%,36,-186,$690,"$1,293,722",4,Vertical Entertainment
2023,7,43,33,Turn Every Page: The Adventures of Robert Caro and Robert Gottlieb,"$21,580",-40.9%,19,-15,"$1,135","$248,585",8,Sony Pictures Releasing
2023,7,44,36,All the Beauty and the Bloodshed,"$12,380",-46.3%,17,-15,$728,"$475,063",14,-
2023,7,45,38,Violent Night,"$11,540",-46.7%,48,-8,$240,"$49,804,245",12,Universal Pictures
2023,7,46,44,A Difficult Life2023  Re-release,"$11,018",-31.9%,1,-,"$11,018","$43,919",3,Rialto Pictures
2023,7,47,46,Full Time,"$9,893",+1.6%,8,+4,"$1,236","$23,740",3,Music Box Films
2023,7,48,37,Skinamarink,"$9,590",-57.3%,13,-26,$737,"$2,046,427",6,IFC Films
2023,7,49,45,Godland,"$8,825",-40%,5,-1,"$1,765","$32,733",3,Janus Films
2023,7,50,35,Let It Be Morning,"$7,116",-72.1%,17,-9,$418,"$41,354",3,Cohen Media Group
2023,7,51,39,No Bears,"$6,817",-65.7%,13,-10,$524,"$152,397",9,Janus Films
2023,7,52,66,Guitar Lessons,"$5,756","+2,039.8%",74,-,$77,"$106,289",22,N/A
2023,7,53,48,Corsage,"$3,470",-26.9%,4,-5,$867,"$704,716",9,IFC Films
2023,7,54,-,Relative2023 Re-release,"$1,911",-,-,-,-,"$1,911",1,N/A
2023,7,55,47,Cinema Sabaya,"$1,671",-72.7%,2,-,$835,"$37,506",2,Kino Lorber
2023,7,56,50,Cat Daddies,"$1,513",-41%,1,-1,"$1,513","$109,879",19,Sky Island Films
2023,7,57,67,Filmmakers for the Prosecution,"$1,148",+362.9%,2,+1,$574,"$12,222",4,Kino Lorber
2023,7,58,53,The Trial2022 Re-release,"$1,096",-40.9%,2,-,$548,"$53,032",11,Rialto Pictures
2023,7,59,52,MindReader,"$1,092",-42.6%,1,-1,"$1,092","$70,721",18,Five & Two Pictures
2023,7,60,57,Holy Spider,"$1,035",+12.5%,4,-,$258,"$306,658",17,Utopia
2023,7,61,40,The Civil Dead,$820,-95.8%,4,-25,$205,"$20,474",2,Utopia
2023,7,62,49,The Conformist2023 Re-release,$628,-86.3%,2,-2,$314,"$78,775",7,Kino Lorber
2023,7,63,-,The Super 8 Years,$120,-,1,-,$120,"$14,014",10,Kino Lorber
2023,7,64,56,Please Baby Please,$104,-89.7%,1,-,$104,"$24,187",17,Music Box Films
2023,7,65,51,Framing Agnes,$54,-97.5%,1,-2,$54,"$46,241",12,Kino Lorber
2023,8,1,1,Ant-Man and the Wasp: Quantumania,"$39,213,245",-71%,"4,345",-,"$9,024","$174,327,829",2,Walt Disney Studios Motion Pictures
2023,8,2,-,Cocaine Bear,"$30,268,320",-,"3,534",-,"$8,564","$30,268,320",1,Universal Pictures
2023,8,3,-,Jesus Revolution,"$21,891,391",-,"2,475",-,"$8,845","$21,891,391",1,Lionsgate Films
2023,8,4,2,Avatar: The Way of Water,"$6,370,394",-34.5%,"2,495",-180,"$2,553","$667,054,256",11,20th Century Studios
2023,8,5,3,Puss in Boots: The Last Wish,"$5,096,730",-40%,"2,840",-172,"$1,794","$174,407,795",11,Universal Pictures
2023,8,6,4,Magic Mike's Last Dance,"$3,903,664",-49.2%,"2,918",-116,"$1,337","$24,183,254",3,Warner Bros.
2023,8,7,5,80 for Brady,"$2,856,102",-52.2%,"2,397",-722,"$1,191","$37,473,383",4,Paramount Pictures
2023,8,8,6,Knock at the Cabin,"$2,448,570",-56%,"2,115",-486,"$1,157","$34,481,775",4,Universal Pictures
2023,8,9,9,Missing,"$1,271,632",-48.4%,"1,006",-510,"$1,264","$31,680,559",6,Sony Pictures Releasing
2023,8,10,10,A Man Called Otto,"$1,210,843",-49.7%,"1,118",-607,"$1,083","$62,642,303",9,Columbia Pictures
2023,8,11,7,Titanic25 Year Anniversary,"$978,299",-73.3%,953,"-1,179","$1,026","$14,764,867",3,Paramount Pictures
2023,8,12,8,Marlowe,"$850,587",-68.2%,"2,281",-,$372,"$4,284,938",3,Open Road Films (II)
2023,8,13,12,2023 Oscar Nominated Short Films: Live Action,"$767,882",-32.2%,311,-46,"$2,469","$1,901,097",2,ShortsTV
2023,8,14,11,M3GAN,"$702,620",-62%,738,-651,$952,"$94,659,585",8,Universal Pictures
2023,8,15,31,Emily,"$632,011",+933.5%,579,+574,"$1,091","$693,166",2,Bleecker Street Media
2023,8,16,-,Mummies,"$495,652",-,225,-,"$2,202","$495,652",1,Warner Bros.
2023,8,17,14,Pathaan,"$271,094",-60.7%,124,-368,"$2,186","$17,240,274",6,Yash Raj Films USA Inc.
2023,8,18,-,Selfiee,"$260,499",-,308,-,$845,"$260,499",1,-
2023,8,19,19,Women Talking,"$258,833",-31.7%,227,-260,"$1,140","$4,878,164",10,United Artists Releasing
2023,8,20,15,The Amazing Maurice,"$252,226",-53.8%,310,-124,$813,"$3,663,782",4,Viva Pictures
2023,8,21,22,Close,"$216,770",-11.4%,233,+117,$930,"$948,376",5,A24
2023,8,22,20,Living,"$196,694",-34.3%,136,-26,"$1,446","$2,657,002",10,Sony Pictures Classics
2023,8,23,17,Hidden Blade,"$192,053",-59.3%,61,-1,"$3,148","$663,969",2,Well Go USA Entertainment
2023,8,24,24,Everything Everywhere All at Once,"$181,295",-21.7%,309,-81,$586,"$73,090,453",49,A24
2023,8,25,45,Violent Night,"$180,710","+1,465.9%",61,+13,"$2,962","$49,984,955",13,Universal Pictures
2023,8,26,23,The Whale,"$140,334",-40.6%,211,-152,$665,"$16,832,527",12,A24
2023,8,27,16,Plane,"$136,099",-73.5%,199,-379,$683,"$32,111,181",7,Lionsgate Films
2023,8,28,-,Bunker,"$101,045",-,225,-,$449,"$101,045",1,Blue Fox Entertainment
2023,8,29,21,"Crouching Tiger, Hidden Dragon2023 Re-release","$89,025",-68.6%,144,-331,$618,"$372,211",2,Sony Pictures Classics
2023,8,30,18,Of an Age,"$88,930",-81%,289,-,$307,"$556,585",2,Focus Features
2023,8,31,-,Path of the Panther,"$84,642",-,44,-,"$1,923","$84,642",1,-
2023,8,32,32,Black Panther: Wakanda Forever,"$78,947",+37%,230,+155,$343,"$453,807,581",16,Walt Disney Studios Motion Pictures
2023,8,33,-,The Quiet Girl,"$76,758",-,6,-,"$12,793","$76,758",1,Neon
2023,8,34,35,Return to Seoul,"$61,298",+31.4%,11,+9,"$5,572","$120,504",2,Sony Pictures Classics
2023,8,35,25,The Wandering Earth II,"$55,967",-70.2%,25,-21,"$2,238","$4,950,772",6,Well Go USA Entertainment
2023,8,36,26,The Fabelmans,"$52,950",-37%,316,-13,$167,"$17,193,255",16,Universal Pictures
2023,8,37,28,Tár,"$48,290",-35.5%,236,-18,$204,"$6,628,050",21,Focus Features
2023,8,38,-,My Happy Ending,"$45,794",-,126,-,$363,"$45,794",1,Roadside Attractions
2023,8,39,30,The Banshees of Inisherin,"$39,798",-38.6%,235,-30,$169,"$10,442,186",19,Searchlight Pictures
2023,8,40,-,Juniper,"$38,546",-,75,-,$513,"$38,546",1,Greenwich Entertainment
2023,8,41,39,iMordecai,"$35,895",+8.8%,32,+14,"$1,121","$85,482",3,Greenwich Entertainment
2023,8,42,52,Guitar Lessons,"$33,241",+477.5%,101,+27,$329,"$139,530",23,N/A
2023,8,43,38,Aftersun,"$32,649",-3.6%,15,-,"$2,176","$1,616,179",19,A24
2023,8,44,-,Linoleum,"$26,987",-,13,-,"$2,075","$26,987",1,Shout! Studios
2023,8,45,40,Triangle of Sadness,"$26,071",-19.1%,190,+28,$137,"$4,511,821",21,Neon
2023,8,46,36,EO,"$20,537",-47%,17,-20,"$1,208","$1,033,270",15,Sideshow Releasing
2023,8,47,29,Whitney Houston: I Wanna Dance with Somebody,"$15,846",-77.5%,28,-6,$565,"$23,703,309",10,TriStar Pictures
2023,8,48,37,One Fine Morning,"$15,667",-55.4%,13,-5,"$1,205","$144,488",5,Sony Pictures Releasing
2023,8,49,43,Turn Every Page: The Adventures of Robert Caro and Robert Gottlieb,"$15,125",-29.9%,18,-1,$840,"$263,710",9,Sony Pictures Releasing
2023,8,50,-,Chocolat2023 Re-release,"$10,759",-,1,-,"$10,759","$10,759",1,Janus Films
2023,8,51,44,All the Beauty and the Bloodshed,"$10,125",-18.2%,15,-2,$675,"$485,188",15,-
2023,8,52,-,The Sorrow and the Pity,"$9,887",-,1,-,"$9,887","$9,887",1,Kino Lorber
2023,8,53,41,Consecration,"$8,792",-65.7%,5,-33,"$1,758","$538,551",3,IFC Films
2023,8,54,-,God's Time,"$8,595",-,17,-,$505,"$8,595",1,IFC Films
2023,8,55,62,The Conformist2023 Re-release,"$6,363",+913.2%,3,+1,"$2,121","$85,138",8,Kino Lorber
2023,8,56,46,A Difficult Life2023  Re-release,"$5,625",-48.9%,1,-,"$5,625","$49,544",4,Rialto Pictures
2023,8,57,49,Godland,"$5,112",-42.1%,3,-2,"$1,704","$37,845",4,Janus Films
2023,8,58,51,No Bears,"$4,193",-38.5%,10,-3,$419,"$156,590",10,Janus Films
2023,8,59,59,MindReader,"$3,992",+265.6%,2,+1,"$1,996","$74,713",19,Five & Two Pictures
2023,8,60,-,Only in Theaters,"$3,733",-,1,-,"$3,733","$27,213",15,-
2023,8,61,48,Skinamarink,"$3,039",-68.3%,6,-7,$506,"$2,049,466",7,IFC Films
2023,8,62,47,Full Time,"$2,344",-76.3%,3,-5,$781,"$26,084",4,Music Box Films
2023,8,63,55,Cinema Sabaya,"$2,218",+32.7%,2,-,"$1,109","$39,723",3,Kino Lorber
2023,8,64,-,Utama,"$1,428",-,1,-,"$1,428","$51,651",17,Kino Lorber
2023,8,65,-,Film: The Living Record of Our Memory,"$1,383",-,1,-,"$1,383","$4,495",1,Kino Lorber
2023,8,66,53,Corsage,"$1,051",-69.7%,1,-3,"$1,051","$705,767",10,IFC Films
2023,8,67,58,The Trial2022 Re-release,$935,-14.7%,1,-1,$935,"$53,967",12,Rialto Pictures
2023,8,68,61,The Civil Dead,$889,+8.4%,4,-,$222,"$21,363",3,Utopia
2023,8,69,-,Brotherhood of the Wolf2023 Re-release,$480,-,1,-,$480,"$12,658",6,Rialto Pictures
2023,8,70,64,Please Baby Please,$448,+330.8%,2,+1,$224,"$24,635",18,Music Box Films
2023,8,71,65,Framing Agnes,$237,+338.9%,2,+1,$118,"$46,478",13,Kino Lorber
2023,8,72,60,Holy Spider,$212,-79.5%,3,-1,$70,"$306,870",18,Utopia
2023,8,73,-,The Man in the Basement,$27,-,1,-,$27,"$6,441",5,Greenwich Entertainment
2023,9,1,-,Creed III,"$74,185,274",-,"4,007",-,"$18,513","$74,185,274",1,United Artists Releasing
2023,9,2,1,Ant-Man and the Wasp: Quantumania,"$16,650,599",-57.5%,"3,825",-520,"$4,353","$190,978,428",3,Walt Disney Studios Motion Pictures
2023,9,3,2,Cocaine Bear,"$15,192,125",-49.8%,"3,571",+37,"$4,254","$45,460,445",2,Universal Pictures
2023,9,4,3,Jesus Revolution,"$12,387,060",-43.4%,"2,575",+100,"$4,810","$34,278,451",2,Lionsgate Films
2023,9,5,-,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"$10,117,806",-,"1,774",-,"$5,703","$10,117,806",1,Crunchyroll
2023,9,6,4,Avatar: The Way of Water,"$4,942,929",-22.4%,"2,300",-195,"$2,149","$671,997,185",12,20th Century Studios
2023,9,7,-,Operation Fortune: Ruse de Guerre,"$4,282,863",-,"2,168",-,"$1,975","$4,282,863",1,Lionsgate Films
2023,9,8,5,Puss in Boots: The Last Wish,"$3,569,110",-30%,"2,588",-252,"$1,379","$177,976,905",12,Universal Pictures
2023,9,9,6,Magic Mike's Last Dance,"$1,516,872",-61.1%,"1,737","-1,181",$873,"$25,700,126",4,Warner Bros.
2023,9,10,7,80 for Brady,"$1,393,245",-51.2%,"1,495",-902,$931,"$38,866,628",5,Paramount Pictures
2023,9,11,10,A Man Called Otto,"$1,045,783",-13.6%,"1,503",+385,$695,"$63,688,086",10,Columbia Pictures
2023,9,12,8,Knock at the Cabin,"$814,590",-66.7%,"1,210",-905,$673,"$35,296,365",5,Universal Pictures
2023,9,13,13,2023 Oscar Nominated Short Films: Live Action,"$647,501",-15.7%,311,-,"$2,081","$2,548,598",3,ShortsTV
2023,9,14,9,Missing,"$605,433",-52.4%,675,-331,$896,"$32,285,992",7,Sony Pictures Releasing
2023,9,15,24,Everything Everywhere All at Once,"$345,749",+90.7%,636,+327,$543,"$73,436,202",50,A24
2023,9,16,15,Emily,"$338,034",-46.5%,565,-14,$598,"$1,031,200",3,Bleecker Street Media
2023,9,17,-,Children of the Corn,"$325,583",-,586,-,$555,"$325,583",1,-
2023,9,18,19,Women Talking,"$315,596",+21.9%,227,-,"$1,390","$5,193,760",11,United Artists Releasing
2023,9,19,-,Tu Jhoothi Main Makkaar,"$302,496",-,375,-,$806,"$302,496",1,Yash Raj Films USA Inc.
2023,9,20,16,Mummies,"$294,733",-40.5%,214,-11,"$1,377","$790,385",2,Warner Bros.
2023,9,21,14,M3GAN,"$293,960",-58.2%,442,-296,$665,"$94,953,545",9,Universal Pictures
2023,9,22,11,Titanic25 Year Anniversary,"$268,928",-72.5%,271,-682,$992,"$15,033,795",4,Paramount Pictures
2023,9,23,-,RRR Fan CelebRRRation2023 Re-release,"$256,566",-,283,-,$906,"$256,566",1,Variance Films
2023,9,24,22,Living,"$197,158",+0.2%,348,+212,$566,"$2,854,160",11,Sony Pictures Classics
2023,9,25,20,The Amazing Maurice,"$177,002",-29.8%,250,-60,$708,"$3,840,784",5,Viva Pictures
2023,9,26,17,Pathaan,"$139,663",-48.5%,70,-54,"$1,995","$17,379,937",7,Yash Raj Films USA Inc.
2023,9,27,26,The Whale,"$133,805",-4.7%,165,-46,$810,"$16,966,332",13,A24
2023,9,28,34,Return to Seoul,"$128,378",+109.4%,38,+27,"$3,378","$248,882",3,Sony Pictures Classics
2023,9,29,33,The Quiet Girl,"$114,582",+49.3%,18,+12,"$6,365","$191,340",2,Neon
2023,9,30,21,Close,"$108,165",-50.1%,153,-80,$706,"$1,056,541",6,A24
2023,9,31,39,The Banshees of Inisherin,"$96,652",+142.9%,270,+35,$357,"$10,538,838",20,Searchlight Pictures
2023,9,32,36,The Fabelmans,"$84,105",+58.8%,591,+275,$142,"$17,277,360",17,Universal Pictures
2023,9,33,37,Tár,"$82,395",+70.6%,444,+208,$185,"$6,710,445",22,Focus Features
2023,9,34,18,Selfiee,"$75,276",-71.1%,308,-,$244,"$335,775",2,-
2023,9,35,12,Marlowe,"$65,305",-92.3%,227,"-2,054",$287,"$4,350,243",4,Open Road Films (II)
2023,9,36,45,Triangle of Sadness,"$58,565",+124.6%,410,+220,$142,"$4,570,386",22,Neon
2023,9,37,43,Aftersun,"$33,067",+1.3%,14,-1,"$2,361","$1,649,246",20,A24
2023,9,38,31,Path of the Panther,"$30,712",-63.7%,29,-15,"$1,059","$115,354",2,-
2023,9,39,29,"Crouching Tiger, Hidden Dragon2023 Re-release","$27,887",-68.7%,24,-120,"$1,161","$400,098",3,Sony Pictures Classics
2023,9,40,41,iMordecai,"$27,849",-22.4%,49,+17,$568,"$113,331",4,Greenwich Entertainment
2023,9,41,25,Violent Night,"$25,380",-86%,49,-12,$517,"$50,010,335",14,Universal Pictures
2023,9,42,48,One Fine Morning,"$25,291",+61.4%,49,+36,$516,"$169,779",6,Sony Pictures Releasing
2023,9,43,40,Juniper,"$20,759",-46.1%,17,-58,"$1,221","$59,305",2,Greenwich Entertainment
2023,9,44,44,Linoleum,"$19,584",-27.4%,17,+4,"$1,152","$46,571",2,Shout! Studios
2023,9,45,46,EO,"$16,829",-18.1%,23,+6,$731,"$1,050,099",16,Sideshow Releasing
